AccountID,ClientID,AccountType,Balance,OpenDate
15383,7705,Savings,371243.03,2022-12-09
15384,7713,Retirement,174211.91,2021-07-30
15385,4202,Retirement,206912.35,2021-01-18
15386,244,Brokerage,330200.21,2022-05-20
15387,8889,Retirement,249716.86,2024-06-06
15388,6317,Retirement,289161.1,2022-10-27
15389,7780,Savings,412276.51,2020-11-14
15390,5089,Savings,52550.57,2024-05-17
15391,2894,Savings,318575.21,2025-06-29
15392,4831,Retirement,485380.05,2020-09-28
15393,4664,Savings,416276.53,2024-02-20
15394,2130,Retirement,245211.63,2022-04-17
15395,9273,Savings,362126.43,2023-04-07
15396,9901,Brokerage,475605.16,2022-05-10
15397,1994,Savings,373259.19,2021-01-24
15398,4314,Brokerage,413419.09,2022-08-26
15399,3725,Retirement,145235.54,2023-01-16
15400,7298,Retirement,76198.36,2025-01-01
15401,1581,Brokerage,268902.2,2022-06-18
15402,4643,Retirement,16901.89,2022-10-02
15403,1905,Retirement,220827.08,2021-04-11
15404,32,Savings,84306.51,2022-06-17
15405,3262,Brokerage,340341.36,2025-01-28
15406,6177,Brokerage,233249.29,2022-03-31
15407,2346,Retirement,253561.22,2024-07-27
15408,8947,Brokerage,339764.26,2023-02-16
15409,8457,Retirement,342238.75,2021-01-15
15410,2796,Retirement,486306.17,2024-05-17
15411,8308,Brokerage,128639.44,2022-05-07
15412,5341,Savings,467252.16,2022-04-19
15413,2880,Savings,432857.07,2024-02-21
15414,9960,Savings,183149.21,2022-02-27
15415,2641,Brokerage,316175.95,2020-07-28
15416,7822,Retirement,374650.95,2022-07-17
15417,5052,Retirement,464513.09,2021-10-08
15418,6943,Savings,370557.13,2023-11-18
15419,6415,Retirement,57689.17,2020-09-22
15420,8253,Brokerage,390696.32,2023-05-31
15421,7689,Brokerage,148046.45,2021-10-13
15422,692,Savings,77838.76,2023-08-15
15423,7425,Brokerage,326235.32,2023-01-31
15424,2672,Retirement,6423.94,2025-07-07
15425,8349,Brokerage,51036.57,2025-06-28
15426,2250,Brokerage,463540.32,2023-01-15
15427,3589,Retirement,254763.02,2021-01-15
15428,3937,Savings,312964.29,2024-11-11
15429,7284,Savings,328649.08,2023-07-01
15430,1360,Savings,395761.6,2022-04-14
15431,7087,Savings,86923.63,2023-05-29
15432,4325,Retirement,70669.14,2022-03-23
15433,513,Retirement,177900.13,2024-11-20
15434,9280,Retirement,82744.92,2024-08-01
15435,5952,Savings,27015.59,2022-06-25
15436,9312,Savings,310407.45,2022-04-02
15437,8478,Retirement,386623.81,2022-07-09
15438,5867,Brokerage,423766.44,2022-09-07
15439,9835,Brokerage,303751.69,2023-11-16
15440,7907,Brokerage,86931.47,2025-07-18
15441,9590,Savings,138153.69,2023-09-13
15442,9181,Retirement,456195.79,2024-11-03
15443,4668,Brokerage,74662.11,2023-10-09
15444,624,Retirement,143686.9,2023-08-19
15445,8225,Savings,451949.07,2025-07-15
15446,2913,Savings,50871.05,2021-10-07
15447,9838,Savings,326708.64,2021-04-24
15448,9228,Retirement,221205.88,2023-07-27
15449,4071,Savings,179861.58,2024-12-27
15450,3862,Retirement,9443.47,2025-06-12
15451,7020,Savings,103831.09,2023-06-06
15452,3377,Brokerage,-3219.2,2020-12-21
15453,1217,Retirement,38182.68,2025-03-01
15454,5798,Retirement,437025.73,2020-09-03
15455,7816,Retirement,90405.73,2024-04-13
15456,9756,Retirement,322810.97,2025-06-30
15457,1957,Retirement,426099.58,2023-03-18
15458,2069,Brokerage,437179.99,2020-08-04
15459,6933,Savings,422924.42,2023-09-20
15460,7746,Retirement,396930.23,2024-12-10
15461,6168,Brokerage,245895.19,2024-01-03
15462,8051,Brokerage,114566.82,2023-06-02
15463,268,Brokerage,203978.4,2024-11-15
15464,3987,Savings,210869.12,2020-11-10
15465,884,Brokerage,189919.68,2021-12-13
15466,8379,Retirement,413043.04,2021-11-01
15467,7478,Retirement,467150.85,2021-02-15
15468,4225,Brokerage,163506.91,2025-02-25
15469,1094,Savings,311536.7,2025-03-28
15470,6662,Retirement,270828.48,2025-05-10
15471,2990,Brokerage,250952.87,2021-08-22
15472,7686,Retirement,365579.6,2022-03-10
15473,7310,Brokerage,228381.09,2021-05-27
15474,6838,Brokerage,275.02,2024-07-29
15475,4819,Brokerage,-4973.03,2024-07-23
15476,6123,Savings,470862.62,2021-08-26
15477,9126,Brokerage,401136.81,2022-07-04
15478,7389,Brokerage,419405.15,2025-05-24
15479,6112,Brokerage,235778.21,2025-03-10
15480,9649,Savings,130965.79,2021-11-01
15481,9270,Retirement,125290.11,2023-10-26
15482,248,Brokerage,299931.2,2024-10-15
15483,815,Retirement,130011.53,2022-06-12
15484,4226,Brokerage,399932.9,2023-10-27
15485,7746,Savings,497251.85,2021-08-30
15486,2845,Savings,156777.86,2020-12-04
15487,4717,Retirement,48720.45,2021-02-22
15488,5323,Retirement,311104.1,2023-05-23
15489,2989,Retirement,312881.63,2022-11-02
15490,2253,Retirement,277871.05,2021-09-12
15491,3023,Brokerage,52341.47,2024-12-26
15492,9052,Brokerage,52833.38,2024-08-06
15493,493,Savings,487054.44,2025-02-01
15494,3742,Savings,172128.58,2020-08-23
15495,1823,Brokerage,383049.83,2024-07-18
15496,5297,Savings,342121.95,2021-03-03
15497,2022,Retirement,400929.87,2025-01-05
15498,2407,Brokerage,127761.88,2024-05-03
15499,898,Savings,280198.12,2023-03-30
15500,478,Savings,397794.58,2023-06-13
15501,7869,Brokerage,451601.92,2021-08-14
15502,3553,Retirement,428217.77,2023-08-04
15503,6282,Retirement,402932.82,2022-05-28
15504,199,Savings,436507.69,2024-06-02
15505,1009,Retirement,380126.41,2024-05-31
15506,7013,Brokerage,464430.49,2022-08-09
15507,982,Savings,206987.22,2024-04-25
15508,459,Retirement,43222.85,2020-11-11
15509,8854,Brokerage,84887.74,2025-02-18
15510,4514,Brokerage,412995.09,2023-01-15
15511,1594,Savings,143428.55,2020-11-27
15512,4595,Brokerage,224440.06,2024-01-15
15513,333,Retirement,97081.31,2025-01-06
15514,8457,Savings,443428.74,2023-02-10
15515,3144,Retirement,108686.28,2023-10-09
15516,7447,Brokerage,368031.74,2024-05-26
15517,4765,Retirement,50112.7,2022-02-13
15518,5871,Brokerage,73319.43,2024-03-22
15519,1315,Brokerage,120318.91,2021-05-23
15520,4269,Brokerage,143235.87,2020-10-02
15521,9048,Brokerage,64856.75,2023-01-31
15522,8998,Savings,62288.55,2024-03-03
15523,6303,Retirement,267461.86,2025-07-08
15524,3591,Retirement,472821.96,2021-01-27
15525,2859,Retirement,116131.77,2023-01-04
15526,3354,Savings,323258.66,2023-07-30
15527,6718,Savings,270817.94,2021-02-16
15528,6683,Brokerage,356513.81,2024-07-11
15529,6706,Savings,130530.2,2025-04-05
15530,6647,Savings,312815.65,2022-07-11
15531,4487,Retirement,21077.57,2023-09-15
15532,9947,Brokerage,438470.54,2024-08-25
15533,6141,Retirement,281643.55,2024-10-23
15534,9663,Retirement,161851.78,2022-05-21
15535,1700,Brokerage,482689.24,2023-07-02
15536,4000,Savings,372437.88,2024-06-07
15537,4207,Savings,385958.83,2020-09-17
15538,9960,Retirement,306479.36,2022-01-04
15539,82,Retirement,324348.41,2021-04-30
15540,9061,Retirement,161084.42,2021-11-29
15541,8229,Retirement,121475.92,2023-12-12
15542,1016,Savings,401854.93,2025-06-04
15543,3832,Brokerage,237558.53,2021-09-26
15544,7771,Brokerage,438617.9,2022-02-27
15545,5073,Savings,190016.71,2020-11-04
15546,5405,Savings,10966.92,2025-05-21
15547,2450,Savings,208069.82,2022-07-22
15548,1230,Brokerage,251366.35,2022-06-04
15549,7284,Retirement,416713.8,2021-10-07
15550,1104,Brokerage,252895.12,2024-10-27
15551,8960,Savings,298246.41,2023-07-17
15552,1595,Savings,322226.85,2020-10-04
15553,3589,Retirement,261658.0,2024-05-23
15554,1844,Brokerage,17192.92,2022-10-17
15555,7521,Brokerage,251865.14,2024-04-15
15556,4386,Retirement,347477.8,2021-12-22
15557,4146,Retirement,154542.22,2023-03-08
15558,3774,Savings,62742.96,2023-07-28
15559,6651,Retirement,62605.88,2021-01-12
15560,1054,Savings,338547.07,2021-05-31
15561,5437,Brokerage,478873.95,2022-10-04
15562,1418,Brokerage,281973.93,2022-04-20
15563,5936,Savings,341565.29,2022-06-24
15564,2161,Retirement,173567.79,2023-09-28
15565,8608,Savings,467608.7,2022-10-29
15566,1161,Retirement,167423.23,2021-12-13
15567,1451,Retirement,401792.87,2024-07-29
15568,2829,Savings,438363.94,2023-08-28
15569,180,Brokerage,-1525.75,2022-12-31
15570,8395,Savings,373082.61,2021-11-18
15571,7725,Savings,207783.9,2022-01-08
15572,1750,Retirement,116180.52,2024-03-07
15573,7296,Brokerage,75851.58,2024-11-20
15574,8308,Retirement,159596.16,2021-06-19
15575,7039,Savings,482130.19,2023-11-02
15576,3112,Brokerage,419478.88,2021-08-03
15577,4571,Savings,111980.25,2024-08-08
15578,4708,Savings,277064.56,2023-11-03
15579,736,Savings,465318.96,2024-10-30
15580,3291,Brokerage,229037.06,2022-02-03
15581,1182,Savings,336009.34,2023-01-12
15582,9954,Savings,15592.54,2022-03-27
15583,7333,Retirement,222909.98,2021-01-31
15584,1449,Brokerage,-276.65,2025-06-05
15585,2786,Retirement,343627.01,2021-04-01
15586,3166,Retirement,491796.41,2025-03-11
15587,5217,Savings,105738.96,2023-12-31
15588,5410,Savings,153411.17,2024-03-15
15589,5685,Savings,29352.51,2023-06-09
15590,4844,Savings,133411.42,2025-04-01
15591,328,Retirement,128726.15,2024-05-01
15592,7072,Retirement,62846.1,2020-11-20
15593,9628,Retirement,385155.32,2020-08-02
15594,8549,Savings,486262.15,2022-01-22
15595,1706,Savings,484041.08,2024-08-03
15596,2367,Brokerage,377060.35,2025-05-19
15597,770,Retirement,185779.58,2022-01-01
15598,527,Retirement,331389.28,2023-10-12
15599,9469,Retirement,445472.62,2024-01-07
15600,8772,Savings,314950.59,2021-03-04
15601,7589,Brokerage,122134.77,2023-03-07
15602,6039,Brokerage,344606.13,2023-01-21
15603,7676,Retirement,294575.01,2022-01-18
15604,6660,Retirement,356208.43,2020-08-16
15605,2146,Retirement,443495.03,2025-06-09
15606,9627,Retirement,187957.64,2023-06-11
15607,7961,Brokerage,83887.63,2024-12-11
15608,7694,Brokerage,476196.28,2021-04-08
15609,8118,Brokerage,100692.69,2025-04-18
15610,467,Retirement,225142.52,2023-09-19
15611,2554,Brokerage,198541.81,2024-11-16
15612,7142,Brokerage,299515.63,2023-04-01
15613,6326,Savings,313469.88,2024-04-29
15614,2971,Retirement,110570.61,2021-09-29
15615,2771,Savings,279707.27,2022-02-12
15616,963,Savings,403048.8,2022-08-17
15617,2788,Retirement,268794.42,2021-06-29
15618,4772,Retirement,194035.99,2023-03-08
15619,49,Savings,325444.85,2021-10-24
15620,6607,Savings,261183.22,2022-06-23
15621,5437,Savings,485685.62,2021-10-16
15622,9969,Brokerage,491924.91,2023-06-11
15623,1153,Savings,33949.62,2021-02-24
15624,3760,Brokerage,365550.75,2024-03-11
15625,4554,Retirement,58870.47,2020-11-15
15626,7838,Savings,159295.19,2022-05-10
15627,3445,Retirement,478561.21,2021-12-18
15628,8717,Retirement,205231.09,2023-01-11
15629,5736,Savings,2141.74,2023-04-16
15630,5115,Retirement,80021.86,2020-08-22
15631,407,Retirement,340920.88,2021-11-17
15632,4771,Brokerage,199386.2,2021-09-05
15633,3535,Brokerage,209520.17,2020-11-26
15634,6334,Retirement,420880.31,2023-12-06
15635,7978,Brokerage,21836.32,2023-09-11
15636,3617,Brokerage,217519.38,2021-10-17
15637,261,Retirement,488111.5,2020-10-15
15638,7221,Retirement,397910.67,2023-12-15
15639,1914,Brokerage,373015.72,2022-12-18
15640,641,Retirement,400804.28,2021-04-04
15641,6467,Brokerage,184327.4,2022-07-30
15642,8203,Brokerage,345308.95,2024-11-11
15643,8772,Retirement,206484.56,2025-07-28
15644,106,Brokerage,360830.84,2023-01-09
15645,9528,Brokerage,311799.23,2024-11-29
15646,855,Savings,439514.88,2021-04-02
15647,8226,Brokerage,216663.59,2021-04-13
15648,2306,Retirement,70935.02,2023-04-28
15649,1017,Retirement,161400.23,2023-03-09
15650,293,Savings,469939.4,2022-07-09
15651,7286,Retirement,68671.93,2022-12-12
15652,6214,Savings,208968.49,2022-04-24
15653,6415,Retirement,108976.41,2023-07-29
15654,5163,Savings,346692.42,2020-09-17
15655,7149,Brokerage,40109.83,2024-02-07
15656,5321,Savings,13080.04,2023-01-23
15657,8671,Retirement,393256.52,2021-02-18
15658,5286,Retirement,285537.7,2022-11-17
15659,4772,Savings,191383.69,2022-08-17
15660,1107,Retirement,447748.32,2024-08-28
15661,9578,Brokerage,479362.12,2021-01-31
15662,2343,Retirement,27907.12,2025-05-30
15663,9877,Retirement,66589.74,2023-12-18
15664,1520,Retirement,56907.37,2022-01-31
15665,6865,Retirement,25363.96,2025-04-25
15666,9586,Retirement,250096.71,2025-05-14
15667,7776,Brokerage,440423.29,2024-06-06
15668,1110,Retirement,123913.39,2023-11-08
15669,5161,Retirement,228614.85,2023-11-05
15670,4038,Brokerage,62707.68,2021-03-11
15671,5344,Savings,41257.91,2024-06-27
15672,9586,Savings,201061.96,2024-11-20
15673,4156,Savings,440074.5,2021-02-07
15674,3738,Brokerage,420768.35,2022-11-02
15675,4976,Savings,484008.37,2021-02-14
15676,3962,Retirement,438678.41,2025-01-29
15677,6095,Savings,459655.27,2022-10-10
15678,9292,Brokerage,332442.6,2022-11-16
15679,4027,Savings,319967.87,2024-01-06
15680,9870,Savings,115982.77,2024-07-16
15681,5630,Savings,392978.8,2023-06-29
15682,1316,Savings,247315.14,2024-10-18
15683,6225,Brokerage,458682.64,2024-09-14
15684,55,Retirement,460858.96,2022-02-24
15685,6193,Brokerage,8997.98,2025-04-30
15686,1042,Brokerage,214552.59,2021-12-21
15687,1067,Savings,170516.7,2024-10-23
15688,8313,Brokerage,395447.11,2025-03-06
15689,1501,Savings,304246.17,2021-09-07
15690,2434,Savings,346579.43,2023-09-20
15691,7062,Retirement,92453.51,2022-11-16
15692,7011,Retirement,385654.59,2021-12-29
15693,4898,Retirement,3752.45,2021-11-30
15694,1260,Savings,31219.51,2021-06-29
15695,7858,Savings,178358.41,2024-02-09
15696,933,Brokerage,406321.01,2021-09-26
15697,4929,Savings,97414.4,2024-08-17
15698,1226,Brokerage,166376.39,2020-08-21
15699,4668,Brokerage,377732.22,2023-10-15
15700,6344,Brokerage,481892.63,2023-05-12
15701,8612,Savings,336720.04,2023-02-12
15702,2138,Retirement,27004.77,2021-02-06
15703,2621,Brokerage,73558.47,2023-02-22
15704,3935,Brokerage,270889.4,2022-01-24
15705,3389,Brokerage,17783.12,2021-07-02
15706,6330,Brokerage,397222.48,2025-06-04
15707,2617,Savings,292638.92,2023-10-17
15708,9865,Savings,176132.3,2023-06-13
15709,7555,Brokerage,231359.2,2022-08-23
15710,7564,Retirement,215010.72,2022-03-13
15711,4863,Savings,46945.9,2022-03-16
15712,9013,Savings,427969.85,2023-07-21
15713,6062,Brokerage,10894.7,2020-08-09
15714,2071,Retirement,302557.49,2021-01-06
15715,4465,Savings,-1857.82,2023-01-12
15716,8115,Retirement,127405.66,2022-03-01
15717,4898,Savings,35204.7,2023-04-02
15718,3878,Brokerage,466976.51,2024-03-14
15719,8398,Retirement,364633.81,2020-09-23
15720,5915,Brokerage,355618.08,2023-08-21
15721,2215,Retirement,158484.56,2023-03-01
15722,4189,Brokerage,80380.02,2023-06-12
15723,5589,Brokerage,125924.12,2022-04-17
15724,3852,Retirement,366888.3,2025-03-17
15725,2424,Retirement,439896.5,2021-09-23
15726,8650,Retirement,427665.68,2023-01-11
15727,3854,Brokerage,365935.22,2021-06-29
15728,3499,Brokerage,170632.31,2024-10-13
15729,1631,Savings,450001.57,2022-06-21
15730,1768,Brokerage,57542.32,2023-05-27
15731,4000,Retirement,65538.06,2023-12-14
15732,3386,Savings,492562.26,2021-08-06
15733,6889,Retirement,357074.7,2023-08-17
15734,887,Savings,86106.85,2020-08-20
15735,2044,Brokerage,369342.6,2025-03-18
15736,6070,Savings,314201.12,2023-03-23
15737,2488,Brokerage,405870.14,2020-08-09
15738,1255,Brokerage,255862.3,2023-07-15
15739,491,Savings,272383.52,2022-03-27
15740,801,Savings,238444.8,2020-10-02
15741,9339,Brokerage,441963.53,2022-11-05
15742,3386,Brokerage,298545.87,2023-05-06
15743,1036,Brokerage,255717.71,2021-11-12
15744,9908,Brokerage,313288.75,2024-02-26
15745,9952,Savings,470453.73,2021-10-10
15746,6927,Brokerage,76669.85,2025-01-01
15747,8359,Brokerage,278754.2,2022-01-01
15748,6669,Savings,459544.63,2024-04-09
15749,8298,Savings,54707.44,2021-05-01
15750,1954,Retirement,114291.55,2025-01-18
15751,5207,Savings,402835.75,2023-04-21
15752,8509,Retirement,85514.56,2025-03-08
15753,8886,Brokerage,440969.39,2022-12-31
15754,6050,Savings,357504.52,2021-01-28
15755,138,Retirement,489231.83,2024-05-03
15756,8597,Retirement,240418.72,2023-11-18
15757,9716,Retirement,247623.9,2021-11-05
15758,7493,Retirement,276023.41,2023-06-25
15759,9321,Brokerage,85086.77,2025-04-19
15760,4649,Retirement,126939.97,2022-11-28
15761,2597,Brokerage,326322.77,2022-01-07
15762,9419,Savings,359771.5,2021-01-04
15763,6252,Retirement,254708.57,2023-03-31
15764,463,Savings,361412.38,2021-01-27
15765,9565,Brokerage,341627.52,2024-09-11
15766,7730,Brokerage,439758.66,2023-11-26
15767,9451,Brokerage,402796.64,2023-06-06
15768,6106,Retirement,491767.41,2024-08-03
15769,2506,Savings,128125.23,2024-07-27
15770,9550,Savings,13672.03,2022-08-08
15771,4935,Retirement,190367.34,2022-08-16
15772,9447,Savings,386612.31,2023-01-27
15773,3394,Retirement,91064.76,2021-02-01
15774,9942,Brokerage,164613.11,2023-04-03
15775,6417,Retirement,381138.4,2024-10-08
15776,6148,Retirement,336955.12,2024-02-15
15777,1748,Retirement,22302.31,2024-10-28
15778,4039,Retirement,267081.57,2023-01-16
15779,4132,Retirement,481410.14,2023-11-16
15780,5315,Brokerage,207797.74,2025-01-03
15781,9285,Brokerage,324218.64,2020-11-29
15782,2824,Retirement,90979.88,2021-01-03
15783,4270,Retirement,339598.41,2022-11-12
15784,954,Savings,333120.45,2022-09-25
15785,1175,Retirement,176478.49,2022-11-15
15786,9718,Retirement,201031.15,2020-12-09
15787,1424,Savings,142147.3,2025-07-06
15788,6946,Retirement,183445.17,2024-03-04
15789,4393,Savings,24618.75,2024-12-07
15790,9939,Savings,171941.75,2023-02-15
15791,2014,Brokerage,239114.21,2022-10-16
15792,6294,Brokerage,43436.01,2021-10-27
15793,233,Brokerage,79210.29,2020-09-26
15794,3508,Savings,166394.87,2021-05-11
15795,9656,Retirement,809.3,2024-10-26
15796,5747,Savings,164043.54,2020-08-02
15797,5766,Brokerage,84765.99,2022-12-19
15798,9622,Retirement,6558.99,2023-08-19
15799,4930,Retirement,103309.69,2023-03-18
15800,305,Savings,132022.36,2023-03-17
15801,8424,Retirement,264578.92,2024-05-03
15802,6471,Savings,380005.9,2023-02-19
15803,8735,Brokerage,245350.58,2020-09-25
15804,5295,Retirement,372723.36,2023-07-18
15805,7229,Retirement,259247.19,2025-03-07
15806,2130,Retirement,323948.14,2020-09-11
15807,7105,Savings,347533.58,2022-07-25
15808,195,Savings,13332.55,2022-05-23
15809,8311,Savings,327616.32,2025-05-13
15810,3835,Savings,392107.9,2022-12-24
15811,3617,Retirement,174365.84,2022-06-30
15812,575,Retirement,231539.54,2023-09-29
15813,6944,Retirement,403803.84,2023-04-28
15814,4109,Brokerage,93562.54,2024-12-26
15815,107,Savings,351967.38,2025-02-25
15816,7480,Brokerage,156838.65,2020-09-27
15817,5526,Brokerage,50651.23,2025-06-09
15818,3269,Brokerage,93317.44,2021-08-26
15819,4768,Brokerage,371900.4,2022-11-14
15820,7700,Savings,62713.14,2025-01-27
15821,7977,Savings,140806.11,2024-06-11
15822,6921,Savings,108155.14,2022-03-23
15823,8209,Savings,174871.21,2021-09-03
15824,4217,Brokerage,380411.86,2022-06-05
15825,6410,Brokerage,412239.92,2024-04-16
15826,797,Brokerage,162502.11,2023-08-27
15827,8532,Retirement,483440.46,2024-06-25
15828,2494,Retirement,99825.36,2024-07-20
15829,2773,Brokerage,459549.72,2023-11-30
15830,754,Retirement,349863.85,2020-08-23
15831,8523,Savings,311614.27,2023-08-22
15832,5513,Retirement,234241.76,2025-07-28
15833,8979,Retirement,206493.55,2023-03-24
15834,525,Retirement,418718.96,2021-07-05
15835,2203,Brokerage,373598.12,2024-09-09
15836,1437,Brokerage,256830.16,2025-03-10
15837,6432,Savings,82355.62,2024-02-28
15838,2699,Retirement,109562.87,2025-07-07
15839,4972,Brokerage,35187.65,2023-02-01
15840,8345,Savings,41393.93,2025-06-11
15841,9261,Retirement,404312.98,2022-10-20
15842,7207,Savings,124344.73,2021-04-11
15843,9007,Brokerage,409920.06,2023-11-01
15844,2070,Retirement,35185.64,2021-03-07
15845,5830,Savings,441734.07,2021-05-04
15846,3172,Brokerage,292918.34,2024-08-26
15847,8614,Brokerage,368741.36,2025-05-31
15848,9181,Brokerage,230777.46,2022-07-28
15849,3587,Retirement,101012.11,2023-03-15
15850,9768,Retirement,213241.76,2025-07-11
15851,6081,Retirement,365554.14,2021-11-15
15852,8717,Savings,402181.74,2023-12-01
15853,6585,Savings,266372.35,2024-05-01
15854,3227,Retirement,495351.66,2023-02-05
15855,7742,Brokerage,418094.5,2025-01-13
15856,4679,Retirement,227729.81,2021-09-06
15857,5100,Savings,489324.94,2024-09-27
15858,7327,Brokerage,221391.8,2025-07-05
15859,7460,Savings,461307.08,2024-01-16
15860,2031,Savings,323521.86,2023-08-05
15861,9832,Savings,8058.83,2024-01-04
15862,1215,Brokerage,120124.1,2021-11-13
15863,6947,Retirement,253946.32,2023-10-26
15864,2376,Savings,49269.27,2024-01-26
15865,5810,Retirement,468272.2,2023-05-26
15866,2617,Brokerage,216662.13,2021-05-29
15867,9652,Savings,293761.52,2025-02-18
15868,7407,Savings,349226.48,2023-03-10
15869,332,Retirement,337391.65,2021-09-16
15870,4104,Savings,164792.58,2025-04-12
15871,8856,Savings,451309.39,2022-04-22
15872,1373,Brokerage,194373.88,2025-03-26
15873,3190,Brokerage,117991.25,2021-05-19
15874,9233,Brokerage,196234.15,2025-03-28
15875,2091,Savings,226115.49,2023-04-18
15876,5254,Retirement,470952.65,2021-12-07
15877,8209,Retirement,13926.61,2022-08-10
15878,256,Retirement,70724.32,2024-01-21
15879,62,Savings,296438.11,2022-08-12
15880,7968,Savings,346507.75,2024-10-27
15881,8488,Retirement,226850.78,2024-09-27
15882,75,Brokerage,337840.76,2023-04-10
15883,6652,Savings,205958.02,2025-02-16
15884,6397,Savings,218327.09,2022-12-04
15885,3353,Savings,280934.94,2024-11-21
15886,3069,Retirement,461391.26,2022-10-05
15887,3190,Retirement,317328.68,2024-05-03
15888,526,Savings,425191.7,2022-02-26
15889,8093,Savings,257119.34,2022-09-10
15890,681,Savings,424335.59,2023-08-08
15891,7978,Savings,338438.54,2024-08-18
15892,8742,Savings,312599.33,2022-04-14
15893,269,Retirement,327748.62,2024-04-29
15894,9445,Savings,493941.17,2024-11-22
15895,3987,Savings,30517.5,2021-01-20
15896,216,Brokerage,452089.96,2021-01-10
15897,3101,Retirement,439056.45,2020-09-30
15898,4596,Brokerage,251085.61,2022-08-29
15899,3129,Brokerage,302820.69,2021-10-08
15900,2456,Savings,483258.0,2022-01-12
15901,6202,Retirement,386562.44,2024-03-01
15902,7894,Retirement,436790.53,2020-11-07
15903,5267,Retirement,344003.79,2024-06-14
15904,3167,Savings,360438.09,2022-04-27
15905,2918,Brokerage,467506.21,2023-12-01
15906,5390,Brokerage,179560.8,2022-06-03
15907,6258,Retirement,366977.11,2024-08-31
15908,8530,Savings,140411.93,2022-09-23
15909,9106,Brokerage,374775.01,2020-12-05
15910,6134,Savings,162275.08,2024-09-22
15911,7851,Retirement,86395.26,2024-09-01
15912,467,Brokerage,264254.56,2025-07-14
15913,9344,Savings,70352.23,2021-12-22
15914,4978,Brokerage,329221.77,2024-09-08
15915,1542,Retirement,431580.51,2021-08-20
15916,4658,Brokerage,336479.6,2025-04-27
15917,8418,Brokerage,393417.17,2021-01-09
15918,4030,Savings,227941.35,2023-07-15
15919,2919,Savings,132635.68,2023-03-09
15920,2571,Savings,273845.14,2020-11-21
15921,4855,Brokerage,390138.38,2020-12-03
15922,9368,Retirement,301496.5,2025-03-11
15923,6870,Retirement,243306.54,2023-07-31
15924,8666,Savings,444231.26,2021-11-21
15925,3829,Savings,230032.54,2023-01-17
15926,1788,Brokerage,467345.11,2024-01-20
15927,196,Retirement,64256.55,2024-03-29
15928,5205,Savings,338194.51,2023-05-26
15929,782,Retirement,189030.38,2024-09-15
15930,2906,Brokerage,70818.29,2025-07-14
15931,8127,Savings,12908.53,2020-09-09
15932,2765,Savings,460373.62,2021-12-28
15933,1378,Brokerage,389766.81,2023-04-13
15934,3126,Retirement,264909.26,2022-08-05
15935,277,Brokerage,191112.69,2022-07-21
15936,5060,Brokerage,306120.73,2020-12-13
15937,6701,Retirement,492695.8,2022-04-14
15938,2432,Savings,409587.94,2024-08-11
15939,9182,Retirement,159941.67,2025-06-29
15940,645,Retirement,311788.12,2020-12-22
15941,3095,Brokerage,388881.33,2025-07-10
15942,121,Brokerage,342856.58,2021-03-11
15943,8688,Brokerage,327326.69,2023-06-26
15944,4912,Retirement,339111.85,2021-12-31
15945,9708,Brokerage,106068.37,2023-07-26
15946,6284,Brokerage,-4926.49,2024-01-28
15947,6079,Retirement,326515.4,2025-01-06
15948,7961,Brokerage,136097.13,2022-03-09
15949,9483,Brokerage,200813.28,2021-01-27
15950,30,Retirement,133438.71,2020-12-25
15951,1616,Retirement,419218.36,2024-10-25
15952,2030,Savings,63928.04,2020-12-07
15953,2788,Retirement,51908.77,2021-03-12
15954,2705,Savings,365298.58,2022-06-29
15955,6107,Brokerage,34345.97,2024-01-31
15956,2084,Brokerage,85340.8,2021-11-24
15957,2590,Savings,485672.46,2021-05-09
15958,1984,Brokerage,282389.67,2024-02-22
15959,2225,Savings,267823.91,2023-11-01
15960,8312,Brokerage,137976.57,2024-06-09
15961,3058,Retirement,112894.42,2023-11-26
15962,594,Brokerage,64438.19,2020-11-05
15963,4404,Savings,37833.11,2020-10-22
15964,1526,Brokerage,343665.08,2020-11-20
15965,1383,Savings,410558.37,2023-05-13
15966,9515,Retirement,107950.5,2023-06-26
15967,2326,Brokerage,-4967.05,2023-04-04
15968,7855,Savings,318971.72,2020-09-22
15969,2935,Savings,267804.93,2024-09-26
15970,4806,Savings,431801.33,2021-04-27
15971,5304,Brokerage,354406.63,2024-12-31
15972,4992,Savings,351713.4,2025-07-06
15973,9356,Retirement,471666.77,2023-12-11
15974,8804,Brokerage,240183.83,2024-06-29
15975,3958,Brokerage,330606.66,2024-05-03
15976,9742,Savings,372384.24,2023-05-05
15977,1681,Brokerage,170635.55,2023-01-09
15978,3425,Savings,52554.82,2022-10-09
15979,7128,Savings,220165.04,2020-09-03
15980,850,Brokerage,332175.63,2021-05-08
15981,1798,Brokerage,469217.83,2023-10-14
15982,4943,Savings,488929.18,2023-08-22
15983,9173,Savings,64273.98,2020-11-09
15984,449,Retirement,127495.18,2021-07-02
15985,5701,Retirement,475916.28,2020-12-31
15986,487,Savings,7944.14,2022-04-12
15987,8964,Brokerage,314097.92,2024-05-08
15988,8107,Brokerage,213868.41,2023-11-28
15989,6031,Brokerage,322300.64,2024-11-04
15990,9227,Brokerage,303000.19,2021-12-04
15991,2144,Retirement,493018.59,2023-06-02
15992,2069,Brokerage,370354.62,2020-11-27
