CommunicationID,ClientID,DateSent,Channel,CampaignName
22708,5897,2023-08-02,Email,Reactivation Campaign
22709,482,2024-11-10,Phone,Promotional Offer
22710,1764,2024-09-10,Mail,Quarterly Newsletter
22711,898,2025-02-28,Phone,Welcome Campaign
22712,995,2025-05-28,Email,Welcome Campaign
22713,8385,2025-03-18,Phone,Quarterly Newsletter
22714,937,2024-10-11,Email,Reactivation Campaign
22715,5719,2025-04-01,Email,Welcome Campaign
22716,8522,2024-11-11,Mail,Promotional Offer
22717,600,2023-10-05,Mail,Welcome Campaign
22718,6935,2024-03-18,Email,Quarterly Newsletter
22719,7396,2023-12-10,Phone,Promotional Offer
22720,6975,2025-05-17,Mail,Reactivation Campaign
22721,9329,2023-11-22,Email,Quarterly Newsletter
22722,4678,2023-10-25,Email,Reactivation Campaign
22723,7199,2024-04-13,Phone,Quarterly Newsletter
22724,8924,2025-04-06,Phone,Reactivation Campaign
22725,9402,2023-10-01,Mail,Promotional Offer
22726,9155,2025-04-02,Phone,Welcome Campaign
22727,4045,2024-07-17,Email,Reactivation Campaign
22728,1860,2023-10-02,Mail,Welcome Campaign
22729,5059,2025-07-03,Phone,Welcome Campaign
22730,4319,2025-06-28,Phone,Reactivation Campaign
22731,4651,2025-05-21,Mail,Promotional Offer
22732,9706,2023-10-03,Phone,Reactivation Campaign
22733,4078,2024-03-03,Mail,Quarterly Newsletter
22734,5203,2024-05-26,Phone,Quarterly Newsletter
22735,524,2024-10-12,Phone,Welcome Campaign
22736,6940,2023-10-30,Mail,Promotional Offer
22737,83,2025-07-03,Email,Quarterly Newsletter
22738,2108,2023-10-03,Email,Reactivation Campaign
22739,995,2023-12-08,Mail,Reactivation Campaign
22740,8484,2025-06-25,Email,Promotional Offer
22741,7011,2025-05-29,Phone,Quarterly Newsletter
22742,9365,2023-11-15,Mail,Promotional Offer
22743,1991,2024-03-23,Mail,Welcome Campaign
22744,2725,2025-03-04,Phone,Reactivation Campaign
22745,8330,2023-11-03,Email,Reactivation Campaign
22746,9483,2025-03-12,Phone,Quarterly Newsletter
22747,9776,2024-11-04,Email,Quarterly Newsletter
22748,354,2024-06-20,Phone,Welcome Campaign
22749,8607,2023-11-05,Mail,Quarterly Newsletter
22750,4710,2024-04-14,Mail,Promotional Offer
22751,4353,2024-03-07,Mail,Promotional Offer
22752,6843,2024-08-30,Email,Welcome Campaign
22753,9719,2025-02-24,Phone,Welcome Campaign
22754,2981,2023-09-02,Email,Reactivation Campaign
22755,1311,2024-09-14,Email,Quarterly Newsletter
22756,5353,2025-01-01,Email,Welcome Campaign
22757,8379,2024-08-04,Email,Reactivation Campaign
22758,3873,2025-06-28,Phone,Promotional Offer
22759,7014,2023-08-14,Email,Welcome Campaign
22760,5442,2024-10-29,Mail,Quarterly Newsletter
22761,6922,2024-07-10,Mail,Promotional Offer
22762,2537,2025-03-18,Email,Reactivation Campaign
22763,4494,2024-08-04,Phone,Reactivation Campaign
22764,8144,2024-02-03,Phone,Quarterly Newsletter
22765,2977,2025-01-09,Mail,Promotional Offer
22766,1764,2025-05-24,Mail,Promotional Offer
22767,1772,2024-08-04,Email,Quarterly Newsletter
22768,4066,2025-06-06,Mail,Welcome Campaign
22769,3944,2024-08-27,Phone,Welcome Campaign
22770,774,2024-05-23,Mail,Welcome Campaign
22771,2403,2024-06-09,Mail,Quarterly Newsletter
22772,927,2025-03-02,Email,Quarterly Newsletter
22773,2623,2025-07-05,Email,Welcome Campaign
22774,204,2024-05-03,Email,Promotional Offer
22775,7429,2024-12-05,Mail,Welcome Campaign
22776,7173,2023-09-13,Phone,Quarterly Newsletter
22777,4306,2025-04-04,Phone,Reactivation Campaign
22778,5494,2025-04-19,Phone,Reactivation Campaign
22779,3317,2023-12-26,Phone,Quarterly Newsletter
22780,5599,2024-07-20,Phone,Welcome Campaign
22781,3974,2023-09-01,Mail,Promotional Offer
22782,1525,2024-06-15,Phone,Reactivation Campaign
22783,9940,2023-10-14,Email,Promotional Offer
22784,8525,2025-03-15,Mail,Welcome Campaign
22785,7313,2023-09-12,Email,Reactivation Campaign
22786,9201,2024-02-14,Phone,Reactivation Campaign
22787,6507,2024-10-14,Mail,Welcome Campaign
22788,6731,2023-12-22,Email,Welcome Campaign
22789,9464,2025-05-19,Mail,Promotional Offer
22790,9887,2023-08-06,Phone,Promotional Offer
22791,5486,2024-11-14,Mail,Promotional Offer
22792,1695,2024-10-14,Email,Promotional Offer
22793,955,2024-02-15,Mail,Promotional Offer
22794,386,2024-05-01,Email,Welcome Campaign
22795,9572,2024-07-03,Email,Reactivation Campaign
22796,498,2024-12-04,Mail,Quarterly Newsletter
22797,7801,2023-10-03,Email,Promotional Offer
22798,2469,2025-03-26,Mail,Promotional Offer
22799,8710,2024-10-21,Mail,Welcome Campaign
22800,3125,2023-09-18,Phone,Reactivation Campaign
22801,8602,2024-12-09,Mail,Promotional Offer
22802,6273,2023-12-02,Email,Reactivation Campaign
22803,8574,2025-02-26,Mail,Quarterly Newsletter
22804,6557,2025-06-19,Phone,Quarterly Newsletter
22805,6693,2023-11-10,Phone,Reactivation Campaign
22806,1278,2024-11-18,Phone,Quarterly Newsletter
22807,6394,2024-07-24,Email,Welcome Campaign
22808,3413,2024-01-31,Phone,Welcome Campaign
22809,7514,2025-03-19,Phone,Quarterly Newsletter
22810,3330,2024-04-02,Email,Welcome Campaign
22811,7892,2025-04-10,Phone,Promotional Offer
22812,6459,2024-08-15,Mail,Welcome Campaign
22813,5951,2025-02-21,Mail,Quarterly Newsletter
22814,8018,2024-08-03,Email,Reactivation Campaign
22815,5204,2024-05-07,Email,Quarterly Newsletter
22816,6225,2025-03-20,Phone,Welcome Campaign
22817,8643,2025-06-06,Email,Welcome Campaign
22818,5514,2024-08-22,Phone,Reactivation Campaign
22819,8534,2023-11-21,Mail,Promotional Offer
22820,2414,2025-03-31,Phone,Quarterly Newsletter
22821,1987,2024-02-08,Email,Welcome Campaign
22822,8304,2025-04-23,Phone,Quarterly Newsletter
22823,9511,2025-05-07,Email,Quarterly Newsletter
22824,8396,2025-05-29,Mail,Promotional Offer
22825,1863,2025-04-22,Mail,Reactivation Campaign
22826,1201,2024-05-11,Mail,Welcome Campaign
22827,9056,2024-12-04,Mail,Promotional Offer
22828,3066,2023-08-13,Phone,Reactivation Campaign
22829,7454,2024-04-25,Phone,Welcome Campaign
22830,9075,2024-11-07,Email,Promotional Offer
22831,7294,2025-04-03,Phone,Promotional Offer
22832,8958,2025-04-30,Email,Quarterly Newsletter
22833,2244,2023-10-23,Phone,Quarterly Newsletter
22834,8374,2025-02-12,Email,Promotional Offer
22835,8601,2025-04-28,Email,Reactivation Campaign
22836,3243,2023-12-25,Email,Welcome Campaign
22837,8150,2025-07-15,Email,Quarterly Newsletter
22838,1302,2024-01-02,Phone,Welcome Campaign
22839,3999,2024-06-26,Phone,Promotional Offer
22840,5266,2024-10-13,Mail,Quarterly Newsletter
22841,6526,2024-04-19,Email,Reactivation Campaign
22842,8439,2024-01-17,Phone,Promotional Offer
22843,2960,2023-10-24,Email,Reactivation Campaign
22844,3474,2024-01-16,Phone,Welcome Campaign
22845,4530,2025-01-23,Mail,Welcome Campaign
22846,8488,2025-02-07,Mail,Promotional Offer
22847,6737,2023-12-21,Email,Welcome Campaign
22848,5690,2024-02-16,Mail,Promotional Offer
22849,7140,2025-03-09,Email,Welcome Campaign
22850,4751,2024-08-11,Mail,Quarterly Newsletter
22851,3352,2025-07-06,Phone,Welcome Campaign
22852,2726,2023-10-26,Phone,Promotional Offer
22853,4051,2024-09-28,Phone,Quarterly Newsletter
22854,9287,2024-09-04,Phone,Promotional Offer
22855,8392,2025-06-23,Phone,Quarterly Newsletter
22856,891,2023-09-01,Mail,Reactivation Campaign
22857,6391,2024-06-30,Phone,Promotional Offer
22858,6324,2023-09-09,Email,Promotional Offer
22859,4337,2024-10-02,Phone,Reactivation Campaign
22860,6817,2024-02-06,Email,Quarterly Newsletter
22861,2677,2024-06-02,Phone,Reactivation Campaign
22862,9622,2024-07-12,Email,Promotional Offer
22863,3099,2024-09-23,Phone,Quarterly Newsletter
22864,9978,2025-01-20,Phone,Reactivation Campaign
22865,6817,2024-04-03,Mail,Reactivation Campaign
22866,7052,2025-05-15,Email,Welcome Campaign
22867,3179,2024-01-22,Mail,Promotional Offer
22868,6322,2025-02-17,Mail,Quarterly Newsletter
22869,2756,2023-08-26,Email,Welcome Campaign
22870,8364,2025-06-04,Mail,Quarterly Newsletter
22871,9536,2024-09-02,Phone,Welcome Campaign
22872,3467,2025-06-26,Email,Reactivation Campaign
22873,2369,2023-10-07,Mail,Promotional Offer
22874,6777,2024-02-08,Phone,Promotional Offer
22875,8074,2025-06-13,Mail,Quarterly Newsletter
22876,4894,2025-02-07,Phone,Welcome Campaign
22877,4790,2024-04-01,Phone,Promotional Offer
22878,872,2025-03-29,Email,Reactivation Campaign
22879,8156,2023-08-20,Phone,Reactivation Campaign
22880,686,2024-07-18,Phone,Quarterly Newsletter
22881,2278,2024-09-03,Email,Promotional Offer
22882,5678,2024-10-25,Phone,Reactivation Campaign
22883,9351,2024-05-17,Phone,Quarterly Newsletter
22884,1940,2025-04-27,Phone,Reactivation Campaign
22885,3567,2024-08-03,Email,Welcome Campaign
22886,1103,2023-11-08,Email,Reactivation Campaign
22887,115,2023-09-03,Mail,Reactivation Campaign
22888,7768,2024-12-24,Mail,Welcome Campaign
22889,5696,2024-02-02,Mail,Quarterly Newsletter
22890,3251,2024-09-24,Mail,Promotional Offer
22891,7737,2023-12-22,Phone,Reactivation Campaign
22892,647,2024-02-13,Email,Reactivation Campaign
22893,1196,2024-11-30,Email,Welcome Campaign
22894,2850,2025-03-31,Email,Reactivation Campaign
22895,3602,2025-04-17,Mail,Welcome Campaign
22896,7622,2024-03-07,Phone,Welcome Campaign
22897,9020,2024-01-23,Email,Welcome Campaign
22898,5712,2024-12-02,Phone,Welcome Campaign
22899,1351,2023-10-05,Phone,Welcome Campaign
22900,9502,2024-04-27,Phone,Quarterly Newsletter
22901,8504,2024-01-07,Mail,Reactivation Campaign
22902,5971,2024-10-26,Phone,Reactivation Campaign
22903,8221,2025-03-06,Phone,Reactivation Campaign
22904,7208,2023-10-26,Email,Promotional Offer
22905,9080,2024-03-10,Mail,Promotional Offer
22906,3618,2024-03-27,Phone,Quarterly Newsletter
22907,9641,2023-10-21,Email,Welcome Campaign
22908,4278,2024-11-30,Email,Quarterly Newsletter
22909,5068,2024-11-25,Phone,Reactivation Campaign
22910,7382,2023-08-14,Mail,Promotional Offer
22911,4382,2024-07-20,Email,Quarterly Newsletter
22912,719,2024-06-11,Email,Quarterly Newsletter
22913,6935,2023-09-30,Mail,Welcome Campaign
22914,6104,2025-02-17,Mail,Quarterly Newsletter
22915,4770,2025-06-18,Mail,Welcome Campaign
22916,7794,2023-08-11,Email,Welcome Campaign
22917,6573,2025-07-01,Mail,Welcome Campaign
22918,3597,2023-10-04,Phone,Promotional Offer
22919,581,2024-09-09,Phone,Promotional Offer
22920,5022,2024-07-04,Mail,Reactivation Campaign
22921,177,2025-04-01,Email,Promotional Offer
22922,4969,2024-04-27,Mail,Quarterly Newsletter
22923,7593,2024-04-25,Mail,Quarterly Newsletter
22924,218,2025-05-17,Phone,Promotional Offer
22925,9112,2025-02-18,Phone,Reactivation Campaign
22926,3204,2024-09-08,Mail,Quarterly Newsletter
22927,5175,2024-09-16,Email,Reactivation Campaign
22928,1027,2024-05-09,Phone,Quarterly Newsletter
22929,1913,2023-09-17,Phone,Quarterly Newsletter
22930,8324,2024-05-26,Mail,Quarterly Newsletter
22931,6496,2025-06-09,Phone,Quarterly Newsletter
22932,2088,2023-09-19,Mail,Promotional Offer
22933,5252,2024-01-18,Phone,Reactivation Campaign
22934,8877,2023-07-30,Mail,Quarterly Newsletter
22935,7377,2023-08-26,Email,Welcome Campaign
22936,6198,2024-08-14,Email,Welcome Campaign
22937,6729,2024-10-12,Email,Promotional Offer
22938,5123,2024-02-14,Mail,Reactivation Campaign
22939,5439,2023-12-14,Phone,Promotional Offer
22940,8894,2024-11-01,Phone,Promotional Offer
22941,352,2024-02-01,Phone,Reactivation Campaign
22942,923,2024-11-30,Email,Promotional Offer
22943,9703,2023-11-11,Email,Quarterly Newsletter
22944,5319,2024-12-20,Email,Quarterly Newsletter
22945,9815,2025-05-07,Phone,Welcome Campaign
22946,5571,2024-08-05,Phone,Reactivation Campaign
22947,7499,2023-11-07,Email,Quarterly Newsletter
22948,6134,2024-12-24,Phone,Promotional Offer
22949,1621,2024-02-23,Phone,Quarterly Newsletter
22950,5818,2024-04-02,Mail,Welcome Campaign
22951,1489,2024-04-29,Email,Welcome Campaign
22952,3349,2023-12-15,Phone,Reactivation Campaign
22953,5357,2025-03-21,Phone,Welcome Campaign
22954,9488,2024-02-28,Email,Welcome Campaign
22955,8227,2024-12-19,Phone,Reactivation Campaign
22956,9424,2023-07-30,Mail,Reactivation Campaign
22957,5704,2024-04-03,Mail,Quarterly Newsletter
22958,7341,2024-02-12,Phone,Promotional Offer
22959,3158,2023-11-20,Email,Promotional Offer
22960,856,2024-10-28,Mail,Quarterly Newsletter
22961,7228,2023-12-06,Email,Welcome Campaign
22962,2625,2025-04-15,Mail,Reactivation Campaign
22963,6142,2025-02-08,Phone,Promotional Offer
22964,8360,2024-11-15,Phone,Quarterly Newsletter
22965,4912,2025-07-03,Mail,Quarterly Newsletter
22966,776,2025-02-09,Email,Welcome Campaign
22967,133,2023-09-20,Phone,Reactivation Campaign
22968,3730,2024-09-30,Phone,Reactivation Campaign
22969,7776,2024-05-22,Email,Promotional Offer
22970,9073,2025-02-16,Phone,Promotional Offer
22971,2023,2024-03-16,Email,Welcome Campaign
22972,2027,2024-09-25,Phone,Quarterly Newsletter
22973,9297,2025-01-20,Mail,Welcome Campaign
22974,9126,2023-10-03,Mail,Quarterly Newsletter
22975,7204,2024-02-21,Mail,Welcome Campaign
22976,3235,2024-02-15,Phone,Promotional Offer
22977,940,2023-10-01,Phone,Promotional Offer
22978,662,2025-04-17,Mail,Welcome Campaign
22979,1316,2024-10-05,Mail,Quarterly Newsletter
22980,4821,2024-12-17,Phone,Welcome Campaign
22981,6348,2024-06-06,Email,Quarterly Newsletter
22982,9364,2025-05-06,Phone,Welcome Campaign
22983,2645,2024-11-24,Email,Promotional Offer
22984,5025,2023-12-22,Phone,Welcome Campaign
22985,8570,2024-04-03,Mail,Welcome Campaign
22986,4381,2023-08-02,Mail,Promotional Offer
22987,4758,2024-10-20,Phone,Reactivation Campaign
22988,4091,2023-12-08,Phone,Reactivation Campaign
22989,3946,2024-01-03,Phone,Reactivation Campaign
22990,1736,2025-06-04,Email,Reactivation Campaign
22991,3641,2024-08-14,Phone,Promotional Offer
22992,2464,2024-04-04,Phone,Welcome Campaign
22993,9806,2024-02-09,Phone,Promotional Offer
22994,7572,2025-02-08,Phone,Quarterly Newsletter
22995,7484,2023-11-28,Mail,Reactivation Campaign
22996,5495,2024-04-27,Mail,Quarterly Newsletter
22997,5707,2025-03-12,Phone,Quarterly Newsletter
22998,6152,2024-11-17,Email,Promotional Offer
22999,8167,2025-01-31,Mail,Reactivation Campaign
23000,9891,2024-03-13,Phone,Reactivation Campaign
23001,9188,2024-12-17,Mail,Reactivation Campaign
23002,3035,2024-06-24,Mail,Reactivation Campaign
23003,5217,2024-01-11,Phone,Reactivation Campaign
23004,2793,2023-10-18,Phone,Promotional Offer
23005,7586,2024-05-14,Mail,Quarterly Newsletter
23006,6697,2023-08-10,Phone,Promotional Offer
23007,4826,2025-01-21,Mail,Reactivation Campaign
23008,2789,2025-01-25,Mail,Welcome Campaign
23009,5352,2024-09-18,Mail,Quarterly Newsletter
23010,9850,2023-09-19,Phone,Promotional Offer
23011,4520,2025-06-12,Mail,Quarterly Newsletter
23012,9763,2024-09-28,Email,Quarterly Newsletter
23013,1493,2024-12-23,Mail,Promotional Offer
23014,4159,2025-01-17,Mail,Promotional Offer
23015,7201,2025-06-16,Email,Welcome Campaign
23016,9410,2023-11-13,Mail,Promotional Offer
23017,5167,2024-11-27,Email,Promotional Offer
23018,7383,2024-05-23,Mail,Welcome Campaign
23019,5269,2025-04-15,Email,Promotional Offer
23020,1617,2024-09-07,Mail,Promotional Offer
23021,1151,2025-03-23,Phone,Promotional Offer
23022,6288,2023-08-23,Phone,Promotional Offer
23023,9458,2024-05-18,Email,Promotional Offer
23024,7600,2024-04-05,Phone,Promotional Offer
23025,8566,2023-09-18,Mail,Welcome Campaign
23026,424,2023-10-03,Mail,Welcome Campaign
23027,3837,2024-09-13,Phone,Promotional Offer
23028,1157,2024-08-23,Phone,Reactivation Campaign
23029,6481,2025-05-23,Phone,Reactivation Campaign
23030,5287,2024-01-02,Mail,Quarterly Newsletter
23031,6942,2024-08-18,Email,Reactivation Campaign
23032,3642,2024-02-04,Email,Quarterly Newsletter
23033,3626,2024-05-04,Phone,Promotional Offer
23034,5600,2023-11-23,Mail,Promotional Offer
23035,7527,2024-02-14,Email,Reactivation Campaign
23036,3242,2025-05-21,Email,Reactivation Campaign
23037,1742,2024-01-02,Phone,Welcome Campaign
23038,2370,2025-03-20,Phone,Quarterly Newsletter
23039,5588,2024-05-07,Mail,Reactivation Campaign
23040,4996,2024-06-11,Mail,Quarterly Newsletter
23041,4158,2023-12-18,Phone,Promotional Offer
23042,5395,2025-06-03,Email,Reactivation Campaign
23043,4411,2025-04-11,Email,Welcome Campaign
23044,6791,2024-02-08,Email,Promotional Offer
23045,6790,2024-09-11,Mail,Welcome Campaign
23046,3032,2024-01-05,Phone,Quarterly Newsletter
23047,1846,2024-04-11,Email,Quarterly Newsletter
23048,4093,2024-12-01,Phone,Promotional Offer
23049,1735,2023-08-28,Email,Quarterly Newsletter
23050,8894,2024-09-26,Phone,Promotional Offer
23051,5059,2025-07-12,Mail,Welcome Campaign
23052,9294,2025-04-11,Phone,Promotional Offer
23053,4774,2024-07-02,Mail,Welcome Campaign
23054,8973,2025-06-07,Email,Promotional Offer
23055,1549,2023-11-17,Phone,Quarterly Newsletter
23056,344,2023-10-01,Mail,Promotional Offer
23057,4103,2025-04-24,Email,Welcome Campaign
23058,275,2024-07-05,Mail,Promotional Offer
23059,4752,2024-01-10,Phone,Reactivation Campaign
23060,1675,2024-02-24,Mail,Welcome Campaign
23061,8361,2024-01-27,Phone,Quarterly Newsletter
23062,8248,2025-01-30,Email,Welcome Campaign
23063,8800,2024-05-26,Mail,Reactivation Campaign
23064,3886,2024-10-15,Mail,Quarterly Newsletter
23065,4414,2025-01-12,Email,Promotional Offer
23066,9511,2025-03-14,Mail,Reactivation Campaign
23067,8271,2024-04-15,Phone,Welcome Campaign
23068,5405,2024-02-08,Mail,Reactivation Campaign
23069,5556,2024-10-12,Mail,Quarterly Newsletter
23070,3994,2024-08-02,Email,Welcome Campaign
23071,5638,2024-09-28,Email,Quarterly Newsletter
23072,9805,2025-06-16,Mail,Welcome Campaign
23073,1768,2024-08-24,Mail,Quarterly Newsletter
23074,8821,2025-05-01,Email,Reactivation Campaign
23075,6068,2024-11-27,Phone,Reactivation Campaign
23076,4662,2025-01-23,Mail,Promotional Offer
23077,4718,2024-02-29,Mail,Promotional Offer
23078,672,2023-11-22,Mail,Welcome Campaign
23079,8105,2023-11-29,Email,Reactivation Campaign
23080,9147,2024-06-25,Email,Quarterly Newsletter
23081,2144,2024-02-11,Phone,Reactivation Campaign
23082,6119,2024-10-11,Mail,Quarterly Newsletter
23083,8407,2024-04-03,Email,Promotional Offer
23084,1722,2024-07-03,Phone,Promotional Offer
23085,3935,2024-11-09,Phone,Quarterly Newsletter
23086,1489,2024-01-15,Phone,Reactivation Campaign
23087,3137,2023-11-28,Phone,Welcome Campaign
23088,1141,2025-05-18,Mail,Quarterly Newsletter
23089,7804,2024-01-24,Mail,Welcome Campaign
23090,6267,2023-11-22,Mail,Promotional Offer
23091,2274,2024-07-31,Email,Promotional Offer
23092,5215,2025-06-05,Email,Reactivation Campaign
23093,7756,2023-12-24,Phone,Promotional Offer
23094,2748,2024-04-04,Email,Quarterly Newsletter
23095,9312,2025-03-27,Mail,Reactivation Campaign
23096,5996,2025-07-19,Mail,Reactivation Campaign
23097,5900,2024-12-02,Mail,Reactivation Campaign
23098,8171,2024-08-27,Mail,Reactivation Campaign
23099,2511,2024-02-25,Mail,Promotional Offer
23100,4388,2023-10-05,Mail,Reactivation Campaign
23101,8284,2024-04-09,Email,Promotional Offer
23102,5387,2024-02-17,Mail,Reactivation Campaign
23103,5422,2024-07-03,Mail,Welcome Campaign
23104,1076,2024-05-15,Phone,Quarterly Newsletter
23105,5988,2023-12-27,Mail,Promotional Offer
23106,480,2024-12-25,Email,Promotional Offer
23107,9854,2023-12-25,Email,Quarterly Newsletter
23108,5709,2024-07-06,Mail,Welcome Campaign
23109,7003,2025-03-14,Mail,Quarterly Newsletter
23110,799,2023-11-22,Mail,Welcome Campaign
23111,273,2025-05-26,Mail,Welcome Campaign
23112,4314,2024-03-24,Mail,Welcome Campaign
23113,2715,2024-08-08,Phone,Reactivation Campaign
23114,9152,2025-06-28,Email,Welcome Campaign
23115,5850,2025-05-13,Email,Reactivation Campaign
23116,8330,2024-06-19,Mail,Quarterly Newsletter
23117,4610,2025-04-18,Phone,Reactivation Campaign
23118,674,2023-09-02,Mail,Quarterly Newsletter
23119,4587,2025-01-27,Email,Quarterly Newsletter
23120,1442,2024-07-03,Phone,Welcome Campaign
23121,4885,2025-04-06,Phone,Quarterly Newsletter
23122,225,2025-06-06,Email,Welcome Campaign
23123,50,2024-10-06,Email,Welcome Campaign
23124,6265,2024-09-17,Mail,Promotional Offer
23125,888,2024-02-22,Phone,Reactivation Campaign
23126,8468,2025-04-19,Mail,Quarterly Newsletter
23127,9435,2024-10-04,Email,Quarterly Newsletter
23128,8518,2024-12-19,Phone,Quarterly Newsletter
23129,9997,2023-11-08,Phone,Reactivation Campaign
23130,9127,2024-10-15,Phone,Welcome Campaign
23131,9208,2024-04-15,Mail,Quarterly Newsletter
23132,9747,2024-01-25,Phone,Promotional Offer
23133,8571,2024-10-23,Phone,Reactivation Campaign
23134,5623,2024-03-18,Email,Reactivation Campaign
23135,8132,2025-05-25,Email,Promotional Offer
23136,2838,2023-12-23,Mail,Reactivation Campaign
23137,1111,2024-12-18,Mail,Quarterly Newsletter
23138,4309,2024-05-16,Email,Welcome Campaign
23139,365,2023-08-27,Phone,Reactivation Campaign
23140,9146,2025-02-16,Mail,Reactivation Campaign
23141,7537,2024-07-19,Mail,Welcome Campaign
23142,8710,2024-08-03,Phone,Reactivation Campaign
23143,2490,2025-07-01,Phone,Promotional Offer
23144,712,2023-10-08,Phone,Promotional Offer
23145,3739,2023-09-30,Email,Reactivation Campaign
23146,9729,2024-02-10,Email,Welcome Campaign
23147,572,2023-08-18,Phone,Quarterly Newsletter
23148,6556,2024-12-23,Mail,Welcome Campaign
23149,1974,2025-05-16,Email,Reactivation Campaign
23150,6486,2023-12-20,Email,Promotional Offer
23151,9249,2023-08-27,Phone,Reactivation Campaign
23152,8936,2023-10-26,Mail,Quarterly Newsletter
23153,3646,2024-11-28,Mail,Quarterly Newsletter
23154,7075,2024-02-21,Mail,Reactivation Campaign
23155,5452,2023-08-07,Mail,Promotional Offer
23156,2371,2025-01-06,Email,Promotional Offer
23157,2571,2024-06-17,Mail,Quarterly Newsletter
23158,6537,2023-12-01,Phone,Promotional Offer
23159,5202,2023-10-20,Email,Quarterly Newsletter
23160,4211,2024-02-27,Email,Quarterly Newsletter
23161,1397,2024-05-20,Mail,Promotional Offer
23162,1003,2024-05-08,Phone,Promotional Offer
23163,6574,2024-01-18,Mail,Welcome Campaign
23164,2612,2024-09-28,Mail,Welcome Campaign
23165,1008,2023-08-05,Phone,Welcome Campaign
23166,1300,2025-03-10,Phone,Promotional Offer
23167,7428,2023-10-23,Phone,Reactivation Campaign
23168,1919,2024-04-16,Email,Reactivation Campaign
23169,465,2024-08-31,Email,Reactivation Campaign
23170,8274,2024-11-16,Mail,Reactivation Campaign
23171,2260,2023-10-27,Mail,Welcome Campaign
23172,7645,2024-03-30,Phone,Promotional Offer
23173,4246,2024-01-12,Phone,Quarterly Newsletter
23174,2957,2023-12-22,Phone,Reactivation Campaign
23175,5295,2025-04-24,Email,Reactivation Campaign
23176,5602,2025-07-21,Mail,Reactivation Campaign
23177,9127,2024-09-23,Email,Promotional Offer
23178,5019,2023-08-13,Mail,Reactivation Campaign
23179,4665,2023-12-20,Email,Quarterly Newsletter
23180,9343,2024-06-29,Mail,Quarterly Newsletter
23181,1045,2025-06-22,Email,Reactivation Campaign
23182,1279,2024-06-21,Mail,Promotional Offer
23183,4637,2024-05-27,Phone,Reactivation Campaign
23184,2593,2025-01-26,Email,Quarterly Newsletter
23185,4501,2024-08-16,Mail,Welcome Campaign
23186,4163,2025-05-28,Phone,Welcome Campaign
23187,6974,2025-04-16,Mail,Welcome Campaign
23188,6161,2023-12-02,Phone,Welcome Campaign
23189,1180,2023-11-10,Phone,Quarterly Newsletter
23190,4017,2024-02-16,Phone,Quarterly Newsletter
23191,6861,2025-03-24,Email,Promotional Offer
23192,4610,2024-07-04,Phone,Promotional Offer
23193,2413,2023-08-14,Phone,Quarterly Newsletter
23194,5029,2024-08-24,Phone,Quarterly Newsletter
23195,1071,2023-12-07,Phone,Reactivation Campaign
23196,7783,2024-10-05,Email,Reactivation Campaign
23197,5820,2023-10-25,Phone,Quarterly Newsletter
23198,3664,2025-04-01,Phone,Promotional Offer
23199,436,2023-09-26,Mail,Welcome Campaign
23200,1017,2023-11-19,Mail,Reactivation Campaign
23201,6734,2023-08-31,Mail,Reactivation Campaign
23202,1310,2025-07-01,Mail,Reactivation Campaign
23203,7794,2023-09-13,Phone,Reactivation Campaign
23204,6930,2023-11-13,Phone,Welcome Campaign
23205,4377,2023-08-08,Email,Promotional Offer
23206,6016,2025-06-24,Phone,Welcome Campaign
23207,8300,2024-09-03,Email,Welcome Campaign
23208,4134,2024-11-15,Mail,Promotional Offer
23209,2016,2023-08-30,Mail,Welcome Campaign
23210,7822,2024-06-15,Phone,Promotional Offer
23211,5125,2025-06-19,Email,Quarterly Newsletter
23212,2884,2025-07-14,Mail,Quarterly Newsletter
23213,8829,2024-08-20,Email,Promotional Offer
23214,2079,2025-03-24,Phone,Reactivation Campaign
23215,1178,2025-03-14,Phone,Welcome Campaign
23216,2742,2023-08-13,Email,Welcome Campaign
23217,7411,2023-09-24,Mail,Quarterly Newsletter
23218,3642,2024-07-31,Mail,Reactivation Campaign
23219,2860,2025-06-06,Phone,Quarterly Newsletter
23220,6832,2025-06-10,Mail,Quarterly Newsletter
23221,8167,2024-08-27,Email,Promotional Offer
23222,2214,2025-03-17,Phone,Welcome Campaign
23223,4509,2024-12-03,Email,Reactivation Campaign
23224,8880,2023-10-02,Mail,Quarterly Newsletter
23225,1274,2024-08-07,Phone,Welcome Campaign
23226,3972,2024-05-05,Email,Reactivation Campaign
23227,9035,2023-08-13,Email,Welcome Campaign
23228,5249,2023-11-06,Mail,Welcome Campaign
23229,1510,2023-12-15,Email,Promotional Offer
23230,9707,2023-12-14,Phone,Reactivation Campaign
23231,5015,2024-12-01,Mail,Quarterly Newsletter
23232,8806,2025-04-01,Mail,Welcome Campaign
23233,7418,2023-09-12,Phone,Reactivation Campaign
23234,2742,2024-09-20,Mail,Reactivation Campaign
23235,3891,2024-06-25,Mail,Reactivation Campaign
23236,8729,2025-07-02,Email,Quarterly Newsletter
23237,1932,2025-03-03,Mail,Welcome Campaign
23238,9104,2023-08-07,Email,Quarterly Newsletter
23239,4818,2025-02-01,Mail,Quarterly Newsletter
23240,7763,2024-04-11,Phone,Reactivation Campaign
23241,1310,2024-11-03,Mail,Welcome Campaign
