TransactionID,AccountID,TransactionDate,TransactionType,Amount
42757,15894,2021-04-12,Trade,41353.16
42758,14790,2025-01-07,Trade,37921.54
42759,529,2023-01-07,Withdrawal,25089.55
42760,14844,2020-11-09,Deposit,29714.88
42761,7344,2025-05-14,Withdrawal,1401.37
42762,18972,2023-05-10,Withdrawal,46373.78
42763,4131,2023-09-20,Withdrawal,36637.6
42764,947,2022-11-17,Trade,22328.74
42765,10927,2025-05-06,Trade,14849.78
42766,19804,2024-11-22,Withdrawal,25974.14
42767,6100,2021-07-04,Trade,38696.38
42768,577,2022-01-02,Deposit,9543.86
42769,17751,2021-12-12,Trade,30552.41
42770,5672,2021-08-08,Withdrawal,14766.04
42771,1231,2024-05-21,Trade,7393.32
42772,11939,2020-08-12,Withdrawal,34943.96
42773,3380,2024-03-04,Deposit,46174.84
42774,3807,2022-07-17,Withdrawal,14654.43
42775,3791,2022-03-02,Trade,32304.47
42776,12714,2024-08-17,Deposit,25736.65
42777,17057,2025-02-11,Trade,41127.69
42778,18307,2024-12-07,Trade,6252.69
42779,11993,2025-07-02,Deposit,3431.91
42780,7322,2021-09-05,Deposit,37847.03
42781,1493,2023-02-24,Trade,30331.44
42782,572,2025-05-24,Deposit,9558.75
42783,8662,2020-12-05,Trade,14050.1
42784,9386,2024-05-07,Deposit,30988.48
42785,13788,2022-05-23,Trade,16116.1
42786,18249,2021-03-02,Trade,44714.23
42787,18846,2021-11-04,Deposit,47810.11
42788,14024,2021-10-17,Withdrawal,22580.43
42789,14278,2024-01-19,Trade,34254.92
42790,3278,2023-08-21,Trade,38588.11
42791,11941,2022-12-15,Withdrawal,570.61
42792,7851,2021-05-16,Deposit,49810.52
42793,18722,2024-12-12,Trade,18401.48
42794,8214,2023-09-26,Deposit,3324.56
42795,5718,2021-08-16,Trade,35241.4
42796,14728,2023-10-08,Withdrawal,5396.96
42797,16973,2021-08-13,Trade,35603.27
42798,4853,2024-01-03,Trade,48845.57
42799,19419,2020-12-09,Withdrawal,2289.75
42800,11856,2022-04-22,Trade,31918.89
42801,10923,2021-04-07,Deposit,11048.6
42802,19644,2024-10-30,Deposit,19323.34
42803,870,2023-11-07,Deposit,4679.42
42804,5221,2024-06-15,Withdrawal,12313.56
42805,1223,2025-03-10,Trade,38865.62
42806,15183,2024-08-21,Withdrawal,2251.08
42807,16763,2021-07-15,Trade,35403.84
42808,770,2023-11-21,Trade,26032.8
42809,598,2022-02-18,Withdrawal,36115.56
42810,18674,2023-08-25,Deposit,20456.54
42811,14790,2025-05-23,Withdrawal,8948.47
42812,3181,2022-05-18,Deposit,7569.78
42813,3649,2025-05-28,Deposit,32063.42
42814,18096,2025-06-06,Withdrawal,12324.85
42815,19123,2022-11-11,Trade,21853.13
42816,17852,2023-11-15,Withdrawal,46655.22
42817,14353,2023-06-15,Withdrawal,47143.19
42818,15528,2021-05-20,Trade,19700.18
42819,11281,2021-08-12,Trade,21291.42
42820,16915,2021-09-22,Trade,27474.68
42821,6365,2024-01-06,Deposit,11360.72
42822,3336,2025-04-12,Deposit,37835.15
42823,10701,2024-03-19,Trade,18800.88
42824,19207,2023-12-15,Deposit,49420.2
42825,5840,2021-02-14,Trade,36442.14
42826,13194,2025-06-25,Deposit,23129.45
42827,15201,2024-09-10,Deposit,30987.14
42828,19964,2024-05-23,Trade,4574.52
42829,14392,2024-05-22,Withdrawal,1281.29
42830,15141,2025-06-29,Withdrawal,42569.94
42831,19405,2021-12-31,Deposit,18878.03
42832,7449,2025-01-16,Withdrawal,30056.59
42833,992,2021-06-19,Deposit,38649.86
42834,7430,2022-01-15,Deposit,6263.55
42835,13572,2021-03-18,Withdrawal,45976.64
42836,14117,2023-06-24,Deposit,44462.17
42837,14490,2021-05-27,Withdrawal,19384.21
42838,11706,2022-03-26,Withdrawal,24528.7
42839,14653,2020-08-16,Deposit,6773.49
42840,19036,2021-12-28,Trade,27145.7
42841,574,2023-06-02,Deposit,47076.34
42842,13633,2023-08-03,Deposit,31646.42
42843,9940,2024-05-14,Withdrawal,1421.25
42844,16228,2021-12-31,Deposit,20063.95
42845,14119,2021-01-05,Deposit,21540.02
42846,10712,2022-02-20,Trade,35723.87
42847,13568,2020-09-25,Withdrawal,36546.88
42848,4449,2025-03-28,Withdrawal,24836.19
42849,15407,2021-03-30,Withdrawal,2433.7
42850,12424,2025-06-04,Trade,44381.63
42851,12595,2022-05-01,Withdrawal,11882.92
42852,3408,2020-08-13,Deposit,28015.35
42853,2943,2021-02-15,Trade,2475.63
42854,16784,2023-03-14,Withdrawal,32780.5
42855,8328,2023-04-04,Trade,36947.19
42856,3903,2023-07-07,Trade,4965.55
42857,11511,2024-03-25,Deposit,14876.74
42858,14368,2024-09-17,Deposit,27194.79
42859,9294,2023-09-06,Deposit,46595.71
42860,9231,2023-05-21,Trade,32444.45
42861,6872,2024-06-08,Trade,41390.45
42862,18522,2024-06-04,Deposit,7323.22
42863,9371,2022-01-21,Trade,3057.56
42864,17275,2024-03-21,Trade,36453.42
42865,8713,2022-09-07,Withdrawal,20573.45
42866,9675,2023-02-15,Withdrawal,242.43
42867,14449,2021-08-02,Deposit,7366.04
42868,9424,2023-06-22,Deposit,44596.27
42869,1961,2023-12-26,Trade,33345.83
42870,8854,2022-01-25,Trade,22722.96
42871,11334,2023-01-03,Deposit,23983.47
42872,2181,2024-01-26,Withdrawal,33984.94
42873,3613,2022-02-28,Withdrawal,47243.65
42874,10477,2022-01-24,Deposit,19130.76
42875,1211,2021-06-07,Withdrawal,12053.04
42876,3139,2022-07-07,Withdrawal,48847.69
42877,4097,2022-12-11,Withdrawal,833.67
42878,17067,2023-11-12,Trade,20571.13
42879,9840,2023-09-30,Withdrawal,10463.06
42880,14754,2020-10-25,Withdrawal,15920.27
42881,12412,2024-01-31,Deposit,29352.73
42882,10411,2023-10-06,Withdrawal,41380.2
42883,11167,2021-07-14,Trade,33867.62
42884,14836,2024-06-05,Deposit,30805.26
42885,16741,2022-12-20,Deposit,16590.25
42886,16122,2022-02-21,Deposit,38020.4
42887,19030,2020-08-26,Withdrawal,22350.39
42888,12046,2025-01-18,Deposit,14393.52
42889,9842,2022-04-15,Trade,37778.7
42890,9258,2023-06-30,Trade,45721.41
42891,17526,2023-01-06,Deposit,13528.85
42892,17509,2020-12-20,Trade,34268.09
42893,11477,2023-01-18,Deposit,40283.47
42894,16840,2022-03-17,Withdrawal,16767.93
42895,10136,2022-05-10,Deposit,13519.48
42896,17805,2023-06-02,Deposit,18276.02
42897,10246,2022-09-02,Withdrawal,16706.19
42898,14120,2023-05-11,Deposit,9481.4
42899,2069,2022-10-23,Deposit,30461.11
42900,15371,2024-11-24,Withdrawal,7966.67
42901,4209,2023-10-06,Deposit,15289.29
42902,6331,2021-07-08,Withdrawal,16420.38
42903,1659,2023-02-01,Trade,42576.39
42904,19351,2022-10-16,Withdrawal,3133.71
42905,15293,2023-07-19,Trade,31855.68
42906,9657,2023-08-07,Withdrawal,30805.78
42907,9163,2024-06-13,Withdrawal,18017.9
42908,1212,2022-05-13,Trade,31200.9
42909,7625,2021-08-13,Trade,6446.91
42910,9419,2024-03-18,Trade,39177.36
42911,11101,2025-03-05,Withdrawal,25781.32
42912,19315,2024-07-30,Deposit,11084.72
42913,17128,2023-03-20,Trade,47375.72
42914,10916,2024-08-24,Trade,655.62
42915,25,2024-03-23,Trade,36596.14
42916,14595,2024-08-20,Withdrawal,48430.27
42917,18624,2025-01-11,Trade,13387.67
42918,5498,2025-04-03,Withdrawal,29806.76
42919,1042,2022-02-03,Trade,9337.43
42920,11299,2023-04-27,Withdrawal,35516.41
42921,11138,2025-05-17,Trade,46335.65
42922,17227,2023-08-03,Trade,45276.4
42923,13455,2023-09-21,Deposit,12642.48
42924,6035,2020-07-29,Withdrawal,17436.17
42925,2461,2023-12-13,Trade,14596.59
42926,19656,2022-12-20,Trade,33961.03
42927,4912,2022-04-18,Deposit,38999.55
42928,12241,2022-02-16,Deposit,17289.62
42929,13674,2024-07-13,Deposit,49399.6
42930,10438,2023-06-27,Deposit,18210.62
42931,7827,2023-08-28,Deposit,5017.13
42932,11115,2022-04-08,Withdrawal,6927.78
42933,3998,2022-12-19,Deposit,13149.65
42934,10665,2022-10-10,Deposit,39077.39
42935,14269,2025-06-15,Trade,42338.41
42936,17992,2024-03-30,Deposit,14404.77
42937,18973,2021-05-22,Deposit,17052.82
42938,14361,2022-11-24,Trade,26908.71
42939,13773,2023-03-27,Deposit,32605.95
42940,17192,2020-11-24,Deposit,27564.2
42941,6078,2022-11-22,Withdrawal,46310.51
42942,5470,2020-11-02,Deposit,1096.4
42943,3762,2025-06-02,Trade,2640.02
42944,16674,2024-12-01,Withdrawal,25313.96
42945,13134,2022-10-22,Deposit,12402.69
42946,9700,2021-03-17,Deposit,31169.45
42947,13204,2022-10-19,Trade,19275.64
42948,16047,2023-08-25,Deposit,16599.34
42949,5621,2024-10-15,Trade,28273.91
42950,10997,2020-12-16,Withdrawal,16449.19
42951,12139,2021-02-04,Deposit,14054.82
42952,4531,2021-06-28,Deposit,17077.17
42953,3729,2024-04-26,Deposit,49317.28
42954,1499,2024-09-02,Deposit,21764.81
42955,15846,2022-10-10,Deposit,39650.37
42956,5753,2023-06-23,Trade,43754.4
42957,2703,2024-06-20,Trade,20247.03
42958,6559,2022-03-15,Deposit,48038.55
42959,13568,2023-06-22,Withdrawal,21030.58
42960,15833,2021-02-19,Withdrawal,10903.56
42961,19558,2023-05-04,Trade,36501.8
42962,2424,2022-07-31,Trade,18866.22
42963,16306,2025-03-17,Withdrawal,30930.21
42964,16015,2024-12-01,Withdrawal,36973.18
42965,10676,2020-09-18,Trade,27587.74
42966,13704,2021-01-14,Withdrawal,30448.87
42967,1065,2021-02-11,Deposit,15248.6
42968,18137,2024-03-12,Trade,1438.21
42969,8246,2024-09-05,Deposit,15513.23
42970,4779,2022-11-22,Withdrawal,39666.51
42971,5900,2024-02-11,Deposit,48958.93
42972,3826,2020-09-03,Deposit,34608.63
42973,15496,2021-07-28,Deposit,27229.35
42974,930,2025-07-03,Trade,41542.98
42975,7992,2025-04-24,Withdrawal,27624.67
42976,10165,2022-01-30,Withdrawal,48960.83
42977,17445,2023-06-29,Trade,37050.83
42978,17210,2024-07-28,Withdrawal,43568.95
42979,2579,2023-09-21,Deposit,15077.26
42980,2623,2021-11-10,Deposit,40476.79
42981,11746,2023-01-15,Trade,29141.23
42982,17251,2023-10-23,Deposit,34943.37
42983,9928,2023-01-26,Withdrawal,12125.96
42984,3075,2025-07-11,Withdrawal,48874.47
42985,844,2022-10-28,Trade,45493.75
42986,9760,2023-11-08,Deposit,765.74
42987,14957,2022-07-04,Withdrawal,48156.96
42988,16576,2024-04-22,Trade,13127.57
42989,3821,2021-02-02,Deposit,41699.99
42990,4803,2021-09-08,Withdrawal,7958.4
42991,17622,2023-01-30,Trade,21358.43
42992,14621,2020-10-17,Withdrawal,44976.52
42993,8526,2021-10-18,Deposit,14017.03
42994,4102,2024-03-23,Trade,27489.63
42995,13270,2023-11-19,Trade,7383.17
42996,15504,2022-08-12,Withdrawal,39217.57
42997,18526,2024-11-20,Withdrawal,35390.7
42998,15061,2024-08-16,Withdrawal,23288.09
42999,4713,2022-10-26,Trade,3298.75
43000,5803,2024-10-27,Trade,18927.15
43001,14181,2025-02-09,Trade,24367.09
43002,894,2024-04-14,Withdrawal,2618.44
43003,935,2021-04-20,Deposit,2367.98
43004,10312,2022-06-03,Withdrawal,46828.34
43005,15931,2024-07-21,Trade,25491.5
43006,774,2020-12-25,Deposit,39000.89
43007,16143,2024-12-21,Trade,7727.96
43008,6544,2020-11-01,Trade,30970.93
43009,7540,2020-10-21,Trade,1873.88
43010,4497,2021-09-22,Withdrawal,39994.17
43011,8793,2023-02-11,Deposit,23467.89
43012,2432,2023-03-11,Deposit,14377.13
43013,652,2021-06-23,Trade,32469.12
43014,16884,2023-10-31,Deposit,13818.16
43015,6029,2023-02-12,Trade,26980.5
43016,16826,2022-11-17,Trade,39054.27
43017,7537,2024-03-27,Withdrawal,43687.01
43018,8551,2021-07-04,Withdrawal,37482.12
43019,11778,2024-01-08,Trade,10548.29
43020,6493,2024-04-21,Trade,32456.28
43021,8673,2023-12-22,Trade,25375.14
43022,1848,2021-03-17,Deposit,41899.34
43023,3387,2021-10-18,Deposit,41848.22
43024,915,2023-09-02,Deposit,22612.61
43025,2294,2023-09-08,Deposit,13652.5
43026,11711,2020-12-27,Trade,42393.67
43027,9942,2022-03-29,Trade,3746.51
43028,10887,2021-06-06,Withdrawal,13360.39
43029,8343,2021-04-21,Deposit,49081.82
43030,8882,2022-05-03,Withdrawal,12918.4
43031,9280,2023-08-03,Trade,32095.86
43032,10884,2024-08-25,Trade,19358.56
43033,705,2023-05-06,Withdrawal,42833.82
43034,9884,2022-10-20,Trade,7284.84
43035,17821,2025-03-18,Deposit,29723.15
43036,4010,2022-10-08,Trade,45031.24
43037,468,2024-02-19,Trade,21153.88
43038,13114,2021-03-12,Withdrawal,18483.47
43039,16753,2024-11-17,Trade,31785.27
43040,19508,2024-04-29,Withdrawal,18872.35
43041,628,2025-07-23,Deposit,29141.29
43042,17601,2022-10-19,Deposit,35780.91
43043,7890,2021-12-26,Withdrawal,36560.63
43044,6486,2023-12-09,Deposit,35629.52
43045,4062,2024-10-13,Deposit,15446.81
43046,7511,2022-12-17,Withdrawal,40179.56
43047,4158,2024-02-07,Withdrawal,445.9
43048,1486,2024-03-31,Deposit,32590.21
43049,9049,2021-11-14,Withdrawal,46858.22
43050,5256,2025-02-05,Withdrawal,26522.68
43051,14798,2025-07-02,Deposit,22096.43
43052,1448,2021-11-14,Trade,29864.14
43053,9547,2023-02-21,Trade,22537.14
43054,2434,2022-10-04,Trade,21974.9
43055,7948,2023-09-09,Deposit,39772.37
43056,12169,2024-04-15,Withdrawal,35366.93
43057,9218,2021-05-03,Withdrawal,19712.53
43058,14313,2021-01-30,Trade,47493.77
43059,12206,2022-02-21,Trade,12789.91
43060,2857,2023-03-19,Trade,7816.37
43061,12341,2020-10-06,Deposit,14033.33
43062,16598,2022-02-21,Trade,16224.09
43063,3976,2025-01-25,Trade,47520.99
43064,9556,2020-10-11,Withdrawal,49004.37
43065,17190,2023-08-17,Deposit,35942.93
43066,14856,2024-03-30,Trade,35632.99
43067,18314,2020-08-08,Withdrawal,10822.94
43068,10361,2024-02-06,Trade,15099.81
43069,1375,2023-02-13,Deposit,35936.52
43070,9543,2025-05-06,Deposit,15062.03
43071,14298,2020-10-24,Withdrawal,6970.35
43072,762,2024-02-05,Deposit,31561.83
43073,5063,2022-06-15,Withdrawal,33979.75
43074,15724,2025-06-17,Trade,25284.15
43075,14590,2025-02-24,Withdrawal,23802.44
43076,13348,2022-02-09,Withdrawal,49329.16
43077,8836,2023-03-09,Withdrawal,33902.33
43078,364,2025-03-27,Withdrawal,3581.73
43079,14995,2020-08-12,Trade,44412.84
43080,1314,2021-07-23,Trade,31802.04
43081,9813,2023-04-20,Trade,47594.43
43082,9448,2023-04-01,Trade,1587.39
43083,8315,2021-11-27,Withdrawal,35823.54
43084,13814,2024-06-17,Deposit,132.93
43085,16788,2024-03-23,Withdrawal,47161.66
43086,5124,2023-09-14,Deposit,42174.26
43087,7553,2020-10-10,Deposit,31264.2
43088,16178,2023-06-04,Deposit,23159.13
43089,12664,2021-11-27,Trade,30373.59
43090,7486,2023-08-08,Trade,15758.22
43091,15317,2024-11-08,Trade,18253.67
43092,10831,2024-02-10,Trade,24532.8
43093,11905,2022-04-14,Withdrawal,23144.17
43094,12015,2021-06-08,Trade,23548.6
43095,8308,2025-06-16,Deposit,19210.66
43096,16892,2020-12-30,Trade,46048.6
43097,19060,2025-07-19,Trade,43956.63
43098,304,2023-06-21,Withdrawal,29395.31
43099,3216,2025-07-17,Deposit,3448.18
43100,5337,2025-02-22,Trade,44639.42
43101,1501,2022-11-12,Deposit,30638.72
43102,19283,2024-05-15,Deposit,28506.15
43103,18403,2025-04-26,Trade,36811.45
43104,9438,2023-08-07,Trade,28659.79
43105,5145,2022-04-30,Trade,4969.9
43106,4307,2020-08-23,Withdrawal,25684.11
43107,11089,2021-11-25,Withdrawal,8478.63
43108,8376,2022-11-17,Deposit,25454.61
43109,13434,2025-07-20,Withdrawal,32635.21
43110,10399,2024-07-17,Withdrawal,20267.94
43111,16166,2024-06-23,Trade,709.27
43112,6632,2022-01-25,Trade,37574.99
43113,3044,2024-10-13,Withdrawal,30091.29
43114,9687,2020-10-25,Deposit,30304.39
43115,14502,2023-05-07,Deposit,33664.64
43116,19240,2023-02-15,Trade,9568.5
43117,9649,2021-10-14,Trade,40366.25
43118,18984,2024-09-13,Withdrawal,33327.96
43119,13217,2024-10-06,Withdrawal,3457.01
43120,6908,2020-08-13,Withdrawal,47732.01
43121,3517,2021-11-03,Withdrawal,12079.21
43122,10785,2021-11-19,Deposit,13780.64
43123,10047,2021-10-30,Withdrawal,32210.2
43124,15298,2022-07-26,Deposit,38563.59
43125,10446,2025-03-06,Withdrawal,39967.82
43126,16180,2024-06-22,Deposit,10990.13
43127,11437,2022-11-22,Deposit,44053.36
43128,6466,2023-02-23,Deposit,20230.15
43129,499,2025-06-30,Withdrawal,37018.05
43130,8872,2024-02-10,Withdrawal,24803.72
43131,16146,2022-12-16,Deposit,36585.27
43132,378,2021-07-11,Withdrawal,8231.25
43133,5346,2024-09-22,Deposit,18678.06
43134,4403,2022-07-22,Withdrawal,19971.08
43135,14573,2023-02-24,Deposit,10256.18
43136,9027,2021-09-23,Trade,20542.6
43137,11188,2020-10-21,Withdrawal,7999.73
43138,14452,2022-09-11,Trade,30569.78
43139,10565,2020-12-28,Trade,27304.71
43140,18196,2021-10-27,Withdrawal,27088.89
43141,10596,2021-06-06,Withdrawal,34509.37
43142,15752,2022-06-14,Deposit,35787.74
43143,3214,2022-04-06,Trade,31779.36
43144,7011,2020-10-18,Trade,35472.15
43145,12821,2021-02-15,Deposit,28439.78
43146,2805,2021-07-20,Deposit,25850.64
43147,10546,2022-09-18,Withdrawal,18427.57
43148,11593,2023-03-27,Deposit,40631.64
43149,12584,2021-11-26,Trade,31714.71
43150,17918,2024-05-30,Deposit,35673.04
43151,12493,2025-07-21,Withdrawal,34060.01
43152,340,2021-05-13,Withdrawal,44409.24
43153,3584,2024-01-27,Trade,27207.63
43154,19544,2022-09-09,Withdrawal,38078.85
43155,19325,2025-04-01,Deposit,22396.98
43156,8501,2020-09-15,Deposit,31372.86
43157,12344,2024-12-02,Deposit,21627.98
43158,943,2025-01-24,Trade,32971.91
43159,13740,2022-05-02,Trade,33870.4
43160,6012,2023-11-04,Withdrawal,45716.49
43161,502,2021-12-13,Trade,6084.49
43162,7167,2022-02-25,Withdrawal,45543.59
43163,12411,2024-01-11,Withdrawal,43157.56
43164,1598,2021-09-07,Deposit,47516.87
43165,14185,2022-09-15,Deposit,12707.04
43166,6036,2024-07-31,Deposit,32053.93
43167,10193,2021-02-14,Withdrawal,25783.27
43168,1205,2021-02-07,Deposit,47014.69
43169,14800,2022-08-06,Trade,22658.6
43170,19180,2022-02-24,Trade,40932.78
43171,5191,2022-10-06,Trade,4835.52
43172,17841,2020-09-18,Withdrawal,29986.57
43173,1603,2023-06-01,Deposit,38963.83
43174,14027,2024-04-26,Trade,3535.84
43175,18304,2025-01-31,Trade,23740.5
43176,16987,2023-05-07,Trade,25758.45
43177,13278,2020-12-22,Deposit,18386.36
43178,14222,2021-06-10,Withdrawal,12234.15
43179,3113,2021-07-09,Withdrawal,27713.01
43180,12844,2022-06-19,Deposit,27083.61
43181,13630,2024-02-03,Deposit,46411.16
43182,9771,2022-03-24,Deposit,33951.84
43183,1332,2023-08-10,Withdrawal,35291.68
43184,17090,2020-10-30,Deposit,45132.5
43185,15649,2023-08-15,Deposit,39023.72
43186,3251,2023-04-12,Trade,37633.96
43187,18565,2021-04-26,Trade,34107.19
43188,15773,2024-10-31,Withdrawal,29015.31
43189,14559,2022-06-02,Deposit,14535.05
43190,2000,2024-02-17,Withdrawal,18327.83
43191,201,2023-03-06,Deposit,20950.2
43192,13664,2024-11-16,Withdrawal,41257.99
43193,8052,2021-03-06,Deposit,22399.9
43194,15427,2022-03-13,Deposit,1983.51
43195,13290,2024-07-20,Deposit,39176.35
43196,8248,2022-09-07,Withdrawal,20583.01
43197,7344,2021-04-21,Withdrawal,45254.78
43198,6695,2020-09-02,Withdrawal,9407.6
43199,19520,2024-09-23,Trade,13793.55
43200,5794,2022-09-01,Trade,13090.13
43201,2336,2021-02-05,Withdrawal,24790.38
43202,823,2021-09-14,Deposit,49145.52
43203,15744,2025-05-20,Withdrawal,42966.23
43204,16682,2024-10-17,Deposit,19184.63
43205,2706,2021-11-30,Withdrawal,7118.86
43206,18739,2024-07-12,Withdrawal,300.34
43207,4926,2025-03-05,Trade,29895.08
43208,2644,2024-04-06,Deposit,39159.98
43209,16368,2023-03-31,Deposit,34111.23
43210,7334,2021-02-16,Deposit,18651.64
43211,924,2021-10-24,Withdrawal,31524.61
43212,2714,2023-02-02,Trade,13556.72
43213,1872,2022-09-19,Withdrawal,6813.9
43214,16173,2022-09-02,Trade,12468.74
43215,10919,2023-08-17,Withdrawal,42973.41
43216,1224,2023-08-11,Withdrawal,46592.29
43217,3091,2023-01-31,Trade,31694.16
43218,11138,2021-06-20,Deposit,34781.53
43219,5540,2023-11-16,Deposit,8942.96
43220,14166,2022-07-17,Trade,38996.73
43221,946,2022-07-08,Trade,34691.34
43222,9508,2020-09-11,Trade,48325.73
43223,19942,2023-07-03,Trade,42765.55
43224,11699,2021-12-28,Withdrawal,26969.92
43225,5038,2023-03-26,Deposit,17459.07
43226,11275,2022-06-22,Trade,42934.85
43227,17074,2024-01-31,Withdrawal,7856.89
43228,3336,2025-07-22,Deposit,38699.58
43229,2900,2023-12-09,Deposit,16532.97
43230,18183,2025-07-25,Trade,2900.21
43231,3313,2024-05-10,Deposit,7866.57
43232,9493,2020-10-05,Deposit,47614.39
43233,18592,2022-05-27,Withdrawal,2180.51
43234,15127,2025-02-01,Trade,5943.79
43235,5514,2025-03-15,Trade,27680.81
43236,6584,2023-09-18,Trade,24865.2
43237,4526,2022-07-31,Trade,18182.95
43238,18514,2024-01-15,Trade,23387.8
43239,334,2024-12-29,Deposit,44494.74
43240,14072,2024-12-13,Deposit,766.1
43241,3917,2025-02-18,Withdrawal,46257.38
43242,3928,2024-05-29,Deposit,30443.88
43243,840,2021-10-31,Trade,36709.53
43244,13649,2021-07-06,Trade,40364.78
43245,1276,2023-12-09,Deposit,1659.53
43246,7352,2020-11-15,Trade,31541.67
43247,3600,2020-10-04,Trade,1612.84
43248,3247,2024-06-25,Deposit,36391.07
43249,10164,2023-12-19,Withdrawal,27222.5
43250,6240,2021-11-24,Trade,37777.95
43251,846,2022-06-16,Deposit,15031.65
43252,12924,2021-07-01,Trade,6888.58
43253,1629,2024-06-02,Trade,129.22
43254,8102,2022-02-01,Trade,11872.31
43255,8583,2021-08-02,Trade,22928.39
43256,15350,2021-08-08,Trade,31981.35
43257,8092,2024-05-04,Deposit,42978.04
43258,15086,2025-01-31,Trade,32953.31
43259,14114,2021-11-06,Deposit,12569.41
43260,13121,2022-08-30,Trade,47277.61
43261,8360,2021-10-30,Trade,38551.54
43262,15249,2023-04-12,Trade,8657.23
43263,9008,2023-05-06,Deposit,18711.33
43264,10920,2021-06-26,Withdrawal,40088.31
43265,15502,2023-11-15,Deposit,14154.8
43266,14428,2023-10-08,Trade,16492.75
43267,17950,2023-02-06,Deposit,22469.84
43268,2457,2022-01-20,Withdrawal,26610.06
43269,1297,2023-08-04,Withdrawal,16907.44
43270,19660,2023-03-02,Deposit,36209.48
43271,4607,2021-12-07,Deposit,36911.5
43272,6326,2022-07-30,Deposit,19370.84
43273,12475,2021-12-05,Deposit,30475.57
43274,17696,2025-06-28,Deposit,34315.98
43275,6885,2023-08-30,Withdrawal,11702.36
43276,1306,2022-12-28,Withdrawal,3825.3
43277,12635,2025-04-21,Deposit,8982.01
43278,12257,2024-06-27,Trade,34226.7
43279,18997,2024-12-18,Deposit,25982.78
43280,14688,2022-01-27,Trade,43555.24
43281,5861,2021-11-01,Withdrawal,39505.91
43282,3519,2021-05-25,Withdrawal,5202.28
43283,6501,2022-09-17,Withdrawal,20212.81
43284,15701,2022-02-15,Trade,39770.77
43285,6309,2021-09-05,Trade,47469.96
43286,14019,2025-04-05,Trade,10824.82
43287,372,2022-06-09,Trade,36998.35
43288,3477,2024-07-15,Withdrawal,20153.47
43289,15776,2022-06-26,Withdrawal,24362.95
43290,13586,2023-04-14,Withdrawal,36587.94
43291,5573,2023-11-26,Trade,24666.67
43292,16304,2021-08-20,Trade,45176.62
43293,18686,2020-09-30,Trade,11608.0
43294,880,2021-01-23,Withdrawal,46135.12
43295,2914,2022-12-05,Deposit,29808.38
43296,7110,2023-05-31,Deposit,1665.27
43297,5346,2023-04-05,Trade,4544.63
43298,11144,2022-06-05,Withdrawal,46591.91
43299,13620,2022-02-19,Withdrawal,49415.55
43300,13410,2022-12-02,Withdrawal,45284.97
43301,8311,2022-03-04,Trade,38822.39
43302,16560,2024-05-24,Withdrawal,36792.6
43303,15953,2022-07-16,Deposit,16437.88
43304,11583,2023-10-04,Deposit,6420.47
43305,14736,2024-06-01,Trade,12523.89
43306,14936,2024-11-09,Deposit,49537.81
43307,15229,2020-12-07,Deposit,16892.37
43308,8519,2024-07-29,Deposit,29993.36
43309,9910,2021-02-01,Withdrawal,32009.82
43310,10566,2022-02-26,Trade,30937.07
43311,461,2021-08-08,Withdrawal,8376.15
43312,10277,2023-06-19,Deposit,4860.4
43313,9935,2021-09-08,Trade,7653.48
43314,3008,2025-06-17,Withdrawal,23343.58
43315,13701,2024-05-20,Deposit,49831.65
43316,16764,2023-06-11,Deposit,38577.62
43317,5682,2020-11-12,Trade,41092.89
43318,7526,2025-01-11,Trade,9588.28
43319,13303,2021-09-07,Deposit,48258.01
43320,3701,2024-03-19,Trade,510.09
43321,8987,2023-02-18,Deposit,31098.32
43322,16701,2023-04-23,Withdrawal,11876.43
43323,1651,2022-10-03,Deposit,35650.51
43324,3087,2021-09-21,Trade,23004.99
43325,8644,2023-09-27,Deposit,37191.15
43326,9430,2023-05-11,Trade,32827.61
43327,9190,2021-06-16,Trade,4730.86
43328,10636,2021-07-12,Deposit,19156.09
43329,3684,2021-09-07,Deposit,38116.33
43330,4940,2023-07-13,Withdrawal,31565.54
43331,15202,2021-06-25,Withdrawal,2110.24
43332,4896,2024-12-05,Trade,6189.66
43333,13318,2024-05-13,Trade,21760.48
43334,8696,2022-03-09,Withdrawal,31354.72
43335,12219,2024-02-05,Trade,35262.83
43336,13001,2022-04-02,Deposit,19047.25
43337,16589,2024-10-30,Deposit,44933.75
43338,13734,2022-12-06,Withdrawal,24435.02
43339,2899,2021-05-24,Deposit,44028.72
43340,12852,2021-02-19,Trade,7759.59
43341,9930,2022-06-21,Deposit,37647.57
43342,2032,2022-09-21,Withdrawal,1687.8
43343,17829,2025-06-19,Deposit,27925.39
43344,12405,2022-01-14,Withdrawal,45221.06
43345,15172,2024-03-14,Deposit,19664.92
43346,11493,2025-01-14,Deposit,18852.37
43347,9851,2024-10-11,Deposit,19617.4
43348,1324,2025-02-18,Withdrawal,15052.42
43349,11407,2024-05-08,Withdrawal,27107.07
43350,6938,2025-05-13,Trade,21365.87
43351,2052,2023-09-29,Withdrawal,11895.46
43352,4729,2024-03-13,Withdrawal,2653.63
43353,561,2023-04-09,Withdrawal,69.58
43354,6248,2025-03-16,Trade,25990.85
43355,17294,2024-03-01,Trade,14974.61
43356,12766,2023-10-26,Deposit,35522.07
43357,15373,2020-09-02,Withdrawal,32441.73
43358,2648,2025-03-26,Trade,33407.74
